bench,layer,T_ref,loop,defected,virtual,serial,disable,redundant
canneal,3,314.98,100,0.25,0.0,0.0,0.0,0.5
canneal,0,315.48,100,0.25,0.0,0.0,0.0,0.5
canneal,1,315.48,100,0.25,0.0,0.0,0.0,0.5
canneal,2,315.48,100,0.25,0.0,0.0,0.0,0.5
canneal,3,315.48,100,0.25,0.0,0.0,0.0,0.5
canneal,0,315.98,100,0.25,0.0,0.0,0.0,0.5
canneal,1,315.98,100,0.25,0.0,0.0,0.0,0.5
canneal,2,315.98,100,0.25,0.0,0.0,0.0,0.5
canneal,3,315.98,100,0.25,0.0,0.0,0.0,0.5
canneal,0,316.48,100,0.25,0.0,0.0,0.0,0.5
canneal,1,316.48,100,0.25,0.0,0.0,0.0,0.5
canneal,2,316.48,100,0.25,0.0,0.0,0.0,0.5
canneal,3,316.48,100,0.25,0.0,0.0,0.0,0.5
canneal,0,316.98,100,0.25,0.0,0.0,0.0,0.5
canneal,1,316.98,100,0.25,0.0,0.0,0.0,0.5
canneal,2,316.98,100,0.25,0.0,0.0,0.0,0.5
canneal,3,316.98,100,0.25,0.0,0.0,0.0,0.5
canneal,0,317.48,100,0.25,0.0,0.0,0.0,0.5
canneal,1,317.48,100,0.25,0.0,0.0,0.0,0.5
canneal,2,317.48,100,0.25,0.0,0.0,0.0,0.5
canneal,3,317.48,100,0.25,0.0,0.0,0.0,0.5
canneal,0,317.98,100,0.25,0.0,0.0,0.0,0.5
canneal,1,317.98,100,0.25,0.0,0.0,0.0,0.5
canneal,2,317.98,100,0.25,0.0,0.0,0.0,0.5
canneal,3,317.98,100,0.25,0.0,0.0,0.0,0.5
canneal,0,318.48,100,0.25,0.0,0.0,0.0,0.5
canneal,1,318.48,100,0.25,0.0,0.0,0.0,0.5
canneal,2,318.48,100,0.25,0.0,0.0,0.0,0.5
canneal,3,318.48,100,0.25,0.0,0.0,0.0,0.5
canneal,0,318.98,100,0.25,0.0,0.0,0.0,0.5
canneal,1,318.98,100,0.25,0.0,0.0,0.0,0.5
canneal,2,318.98,100,0.25,0.0,0.0,0.0,0.5
canneal,3,318.98,100,0.25,0.0,0.0,0.0,0.5
canneal,0,319.48,100,0.25,0.0,0.0,0.0,0.5
canneal,1,319.48,100,0.25,0.0,0.0,0.0,0.5
canneal,2,319.48,100,0.25,0.0,0.0,0.0,0.5
canneal,3,319.48,100,0.0,0.0,0.0,0.0,0.5
canneal,0,319.98,100,0.25,0.0,0.0,0.0,0.5
canneal,1,319.98,100,0.234375,0.0,0.0,0.0,0.5
canneal,2,319.98,100,0.0,0.0,0.0,0.0,0.5
canneal,3,319.98,100,0.0,0.0,0.0,0.0,0.5
dedup,0,308.93,100,0.75,36.0625,38.9375,0.0,0.5
dedup,1,308.93,100,0.75,35.25,39.75,0.0,0.5
dedup,2,308.93,100,0.75,34.375,40.625,0.0,0.5
dedup,3,308.93,100,0.75,34.875,40.125,0.0,0.5
dedup,0,309.43,100,0.75,36.25,38.75,0.0,0.5
dedup,1,309.43,100,0.75,34.9375,40.0625,0.0,0.5
dedup,2,309.43,100,0.71875,30.1875,34.8125,0.0,0.5
dedup,3,309.43,100,0.5,11.0625,1.75,0.0,0.5
dedup,0,309.93,100,0.5,9.8125,1.6875,0.0,0.5
dedup,1,309.93,100,0.5,10.375,1.3125,0.0,0.5
dedup,2,309.93,100,0.5,9.8125,1.625,0.0,0.5
dedup,3,309.93,100,0.5,9.9375,1.875,0.0,0.5
dedup,0,310.43,100,0.5,10.5625,1.75,0.0,0.5
dedup,1,310.43,100,0.5,10.75,1.625,0.0,0.5
dedup,2,310.43,100,0.5,10.875,1.5,0.0,0.5
dedup,3,310.43,100,0.5,11.5,1.6875,0.0,0.5
dedup,0,310.93,100,0.5,10.75,1.75,0.0,0.5
dedup,1,310.93,100,0.5,9.4375,2.4375,0.0,0.5
dedup,2,310.93,100,0.5,10.125,1.5625,0.0,0.5
dedup,3,310.93,100,0.5,9.25,1.375,0.0,0.5
dedup,0,311.43,100,0.5,10.0625,1.375,0.0,0.5
dedup,1,311.43,100,0.5,10.375,1.5,0.0,0.5
dedup,2,311.43,100,0.5,10.1875,1.625,0.0,0.5
dedup,3,311.43,100,0.5,10.5,1.875,0.0,0.5
dedup,0,311.93,100,0.5,11.3125,1.8125,0.0,0.5
dedup,1,311.93,100,0.5,10.1875,1.5,0.0,0.5
dedup,2,311.93,100,0.5,10.5,1.1875,0.0,0.5
dedup,3,311.93,100,0.5,10.875,2.0,0.0,0.5
dedup,0,312.43,100,0.5,8.9375,1.6875,0.0,0.5
dedup,1,312.43,100,0.5,10.125,1.125,0.0,0.5
dedup,2,312.43,100,0.5,9.6875,1.375,0.0,0.5
dedup,3,312.43,100,0.5,10.25,1.3125,0.0,0.5
dedup,0,312.93,100,0.5,9.5625,1.375,0.0,0.5
dedup,1,312.93,100,0.5,10.3125,1.3125,0.0,0.5
dedup,2,312.93,100,0.25,0.0,0.0,0.0,0.5
dedup,3,312.93,100,0.25,0.0,0.0,0.0,0.5
dedup,0,313.43,100,0.25,0.0,0.0,0.0,0.5
dedup,1,313.43,100,0.25,0.0,0.0,0.0,0.5
dedup,2,313.43,100,0.25,0.0,0.0,0.0,0.5
dedup,3,313.43,100,0.25,0.0,0.0,0.0,0.5
dedup,0,313.93,100,0.25,0.0,0.0,0.0,0.5
dedup,1,313.93,100,0.25,0.0,0.0,0.0,0.5
dedup,2,313.93,100,0.25,0.0,0.0,0.0,0.5
dedup,3,313.93,100,0.25,0.0,0.0,0.0,0.5
dedup,0,314.43,100,0.25,0.0,0.0,0.0,0.5
dedup,1,314.43,100,0.25,0.0,0.0,0.0,0.5
dedup,2,314.43,100,0.25,0.0,0.0,0.0,0.5
dedup,3,314.43,100,0.25,0.0,0.0,0.0,0.5
dedup,0,314.93,100,0.25,0.0,0.0,0.0,0.5
dedup,1,314.93,100,0.25,0.0,0.0,0.0,0.5
dedup,2,314.93,100,0.25,0.0,0.0,0.0,0.5
dedup,3,314.93,100,0.25,0.0,0.0,0.0,0.5
dedup,0,315.43,100,0.25,0.0,0.0,0.0,0.5
dedup,1,315.43,100,0.25,0.0,0.0,0.0,0.5
dedup,2,315.43,100,0.25,0.0,0.0,0.0,0.5
dedup,3,315.43,100,0.25,0.0,0.0,0.0,0.5
dedup,0,315.93,100,0.25,0.0,0.0,0.0,0.5
dedup,1,315.93,100,0.25,0.0,0.0,0.0,0.5
dedup,2,315.93,100,0.25,0.0,0.0,0.0,0.5
dedup,3,315.93,100,0.25,0.0,0.0,0.0,0.5
dedup,0,316.43,100,0.25,0.0,0.0,0.0,0.5
dedup,1,316.43,100,0.25,0.0,0.0,0.0,0.5
dedup,2,316.43,100,0.25,0.0,0.0,0.0,0.5
dedup,3,316.43,100,0.25,0.0,0.0,0.0,0.5
dedup,0,316.93,100,0.25,0.0,0.0,0.0,0.5
dedup,1,316.93,100,0.25,0.0,0.0,0.0,0.5
dedup,2,316.93,100,0.25,0.0,0.0,0.0,0.5
dedup,3,316.93,100,0.25,0.0,0.0,0.0,0.5
