bench,layer,T_ref,loop,defected,virtual,serial,disable,redundant
canneal,1,317.98,100,0.25,0.0,0.0,0.0,0.25
canneal,2,317.98,100,0.25,0.0,0.0,0.0,0.25
canneal,3,317.98,100,0.25,0.0,0.0,0.0,0.25
canneal,0,318.48,100,0.25,0.0,0.0,0.0,0.25
canneal,1,318.48,100,0.25,0.0,0.0,0.0,0.25
canneal,2,318.48,100,0.25,0.0,0.0,0.0,0.25
canneal,3,318.48,100,0.25,0.0,0.0,0.0,0.25
canneal,0,318.98,100,0.25,0.0,0.0,0.0,0.25
canneal,1,318.98,100,0.25,0.0,0.0,0.0,0.25
canneal,2,318.98,100,0.25,0.0,0.0,0.0,0.25
canneal,3,318.98,100,0.25,0.0,0.0,0.0,0.25
canneal,0,319.48,100,0.25,0.0,0.0,0.0,0.25
canneal,1,319.48,100,0.25,0.0,0.0,0.0,0.25
canneal,2,319.48,100,0.25,0.0,0.0,0.0,0.25
canneal,3,319.48,100,0.0,0.0,0.0,0.0,0.0
canneal,0,319.98,100,0.25,0.0,0.0,0.0,0.25
canneal,1,319.98,100,0.234375,0.0,0.0,0.0,0.234375
canneal,2,319.98,100,0.0,0.0,0.0,0.0,0.0
canneal,3,319.98,100,0.0,0.0,0.0,0.0,0.0
dedup,0,308.93,100,0.75,8.0625,69.125,0.0,0.5
dedup,1,308.93,100,0.75,8.0,68.5625,0.0,0.5
dedup,2,308.93,100,0.75,8.6875,68.5625,0.0,0.5
dedup,3,308.93,100,0.75,8.6875,67.6875,0.0,0.5
dedup,0,309.43,100,0.75,8.75,68.75,0.0,0.5
dedup,1,309.43,100,0.75,8.5625,69.0,0.0,0.5
dedup,2,309.43,100,0.71875,8.5625,61.1875,0.0,0.5
dedup,3,309.43,100,0.5,12.625,9.1875,0.0,0.5
dedup,0,309.93,100,0.5,11.8125,9.8125,0.0,0.5
dedup,1,309.93,100,0.5,11.8125,10.3125,0.0,0.5
dedup,2,309.93,100,0.5,12.875,9.25,0.0,0.5
dedup,3,309.93,100,0.5,12.625,9.1875,0.0,0.5
dedup,0,310.43,100,0.5,11.9375,8.5,0.0,0.5
dedup,1,310.43,100,0.5,12.9375,9.375,0.0,0.5
dedup,2,310.43,100,0.5,12.0,9.0,0.0,0.5
dedup,3,310.43,100,0.5,13.875,9.3125,0.0,0.5
dedup,0,310.93,100,0.5,12.1875,9.0625,0.0,0.5
